20030311,68,67
20030312,36,104
20030313,46,59
20030314,10,27
20030315,101,148
20030316,129,242
20030317,24,26
20030318,60,171
20030319,33,89
20030320,3,10
20030321,27,131
20030322,101,92
20030323,19,33
20030324,1,2
20030325,2,9
20030326,10,32
20030327,12,4
20030328,15,14
20030329,7,24
20030330,0,2
20030331,31,53
20030401,53,31
20030402,16,31
20030403,7,10
20030404,12,21
20030405,35,239
20030406,57,27
20030407,101,19
20030408,17,1
20030409,44,119
20030410,65,179
20030411,49,97
20030413,38,29
20030414,56,74
20030415,5,6
20030416,4,13
20030417,29,73
20030418,6,6
20030419,6,23
20030420,12,21
20030421,3,3
20030422,13,11
20030423,7,21
20030425,12,33
20030426,3,6
20030428,24,3
20030429,12,44
20030430,1,1
20030501,12,9
20030502,15,36
20030503,6,106
20030505,13,51
20030506,1,8
20030511,10,39
20030512,4,8
20030513,5,1
20030514,6,10
20030515,1,3
20030516,14,49
20030517,2,48
20030518,2,105
20030519,6,19
20030520,5,23
20030521,5,16
20030522,43,82
20030523,4,8
20030524,6,7
20030525,1,8
20030526,2,1
20030527,16,68
20030528,27,5
20030529,32,47
20030530,40,30
20030531,53,102
20030601,239,176
20030602,42,49
20030603,8,121
20030604,5,91
20030605,15,170
20030606,50,31
20030607,30,304
20030608,47,166
20030609,44,48
20030610,4,8
20030611,21,24
20030612,2,5
20030613,16,117
20030614,32,56
20030615,20,5
20030616,12,11
20030617,0,4
20030618,15,327
20030619,29,146
20030620,8,83
20030621,19,59
20030622,56,64
20030623,17,24
20030624,5,19
20030625,33,188
20030626,14,29
20030627,18,110
20030628,24,160
20030629,5,122
20030630,13,88
20030701,19,24
20030702,49,324
20030703,2,75
20030704,7,18
20030705,9,18
20030706,5,36
20030707,1,1
20030708,4,60
20030709,4,42
20030710,1,16
20030711,6,38
20030712,31,17
20030713,13,59
20030714,24,107
20030715,33,27
20030716,15,122
20030717,24,22
20030718,26,62
20030719,7,44
20030720,16,44
20030721,25,50
20030722,29,90
20030723,144,152
20030724,8,18
20030725,16,141
20030726,17,73
20030727,30,82
20030728,13,13
20030729,19,123
20030730,25,174
20030731,26,128
20030801,44,88
20030802,6,68
20030803,12,55
20030804,8,7
20030805,18,137
20030806,3,100
20030807,15,152
20030808,38,182
20030809,26,94
20030810,19,135
20030811,1,1
20030812,10,119
20030813,11,41
20030814,0,97
20030815,19,107
20030816,1,87
20030817,7,110
20030818,2,91
20030819,22,112
20030820,2,50
20030821,16,26
20030822,2,95
20030823,0,51
20030824,5,54
20030825,0,44
20030826,31,130
20030827,68,210
20030828,6,40
20030830,11,165
20030831,1,26
20030901,12,156
20030902,10,152
20030903,1,65
20030904,13,114
20030905,0,75
20030906,35,97
20030907,3,108
20030908,13,23
20030909,1,0
20030910,1,2
20030911,5,4
20030912,2,34
20030913,24,111
20030914,24,144
20030915,27,83
20030916,32,161
20030917,14,104
20030918,73,220
20030919,17,202
20030920,14,68
20030921,28,230
20030922,32,23
20030923,124,119
20030924,5,5
20030925,6,1
20030926,13,12
20030927,4,39
20030928,1,51
20030929,13,53
20030930,10,25
20031001,7,91
20031002,1,17
20031003,5,21
20031004,20,31
20031005,253,139
20031006,7,36
20031007,17,43
20031008,13,53
20031009,14,25
20031010,4,5
20031011,11,5
20031012,151,131
20031013,36,50
20031014,4,6
20031015,7,14
20031016,19,27
20031017,4,37
20031018,51,49
20031019,57,91
20031020,12,40
20031021,22,58
20031022,3,2
20031023,7,5
20031024,7,22
20031025,13,22
20031026,13,12
20031027,18,36
20031028,15,25
20031029,17,16
20031030,3,28
20031031,2,36
20031101,11,75
20031102,17,22
20031104,1,7
20031105,9,18
20031106,52,83
20031107,3,3
20031108,12,6
20031109,3,7
20031110,17,55
20031111,0,6
20031112,24,85
20031113,5,0
20031114,1,3
20031115,3,8
20031116,2,40
20031117,5,7
20031118,4,29
20031119,1,1
20031120,1,44
20031121,22,30
20031124,6,35
20031125,20,25
20031126,42,95
20031127,30,30
20031128,50,291
20031129,12,171
20031130,24,95
20031201,34,142
20031202,10,31
20031203,16,121
20031204,17,78
20031205,10,43
20031206,5,60
20031207,4,8
20031208,16,66
20031209,2,33
20031210,6,4
20031211,10,129
20031212,11,78
20031213,18,22
20031214,17,14
20031215,3,24
20031216,12,20
20031219,1,1
20031220,37,84
20031221,1,11
20031222,1,0
20031223,2,18
20031225,15,40
20031226,3,4
20031227,7,2
20031228,14,21
20031229,22,19
20031230,83,134
20031231,61,94
20040101,5,4
20040102,13,16
20040103,8,12
20040104,12,66
20040105,61,41
20040106,21,19
20040107,8,52
20040108,9,33
20040109,48,14
20040110,37,43
20040111,17,16
20040112,21,147
20040113,18,23
20040114,6,37
20040115,31,52
20040116,9,2
20040117,23,17
20040118,31,17
20040119,9,53
20040120,33,47
20040121,4,14
20040122,2,14
20040123,10,21
20040124,10,12
20040125,4,14
20040126,13,9
20040127,19,88
20040128,13,78
20040129,0,8
20040130,1,78
20040131,24,97
20040201,8,131
20040202,0,15
20040206,50,150
20040207,8,132
20040208,26,100
20040209,23,120
20040210,53,256
20040211,19,62
20040212,27,30
20040213,24,44
20040214,6,29
20040215,27,105
20040216,59,227
20040217,52,60
20040218,35,81
20040219,13,19
20040220,43,58
20040221,10,7
20040222,15,40
20040223,6,13
20040224,113,219
20040225,83,153
20040226,13,97
20040227,5,62
20040228,37,57
20040229,29,194
20040301,16,131
20040302,27,35
20040303,7,27
20040304,5,10
20040305,23,78
20040306,9,46
20040307,31,60
20040308,26,150
20040309,9,22
20040310,1,30
20040311,16,60
20040312,4,18
20040313,11,129
20040314,11,134
20040315,16,121
20040316,11,42
20040317,18,179
20040318,8,182
20040319,20,190
20040320,13,112
20040321,33,59
20040322,26,49
20040323,29,50
20040324,13,32
20040325,10,14
20040326,21,15
20040327,41,22
20040328,5,38
20040329,6,52
20040330,29,83
20040331,53,115
20040401,11,3
20040402,26,115
20040403,28,47
20040404,7,65
20040405,1,1
20040406,9,38
20040408,7,60
20040409,22,44
20040410,64,18
20040411,21,65
20040412,12,15
20040413,11,49
20040414,33,108
20040416,17,32
20040417,10,67
20040418,6,31
20040419,13,27
20040420,8,30
20040421,36,76
20040422,7,2
20040423,8,12
20040424,10,33
20040425,16,18
20040426,19,130
20040427,28,25
20040428,7,17
20040429,1,11
20040430,5,81
20040501,13,9
20040502,55,213
20040503,14,30
20040504,4,19
20040505,5,6
20040506,27,83
20040507,46,39
20040508,13,33
20040509,4,5
20040510,11,14
20040512,13,13
20040513,29,28
20040514,6,7
20040515,1,14
20040516,41,60
20040517,0,17
20040518,16,30
20040519,80,155
20040520,25,93
20040521,2,10
20040522,26,66
20040523,8,53
20040524,33,129
20040525,13,14
20040526,7,7
20040527,7,38
20040528,3,3
20040529,13,74
20040530,19,51
20040531,47,83
20040601,6,33
20040602,7,16
20040603,1,2
20040604,17,60
20040605,28,30
20040606,3,10
20040607,3,40
20040610,9,32
20040611,0,1
20040612,10,9
20040613,2,10
20040614,17,0
20040615,4,3
20040616,19,21
20040618,2,7
20040621,8,10
20040622,0,1
20040623,8,24
20040624,0,36
20040625,30,30
20040627,97,185
20040628,17,49
20040629,39,169
20040630,16,32
20040701,10,21
20040702,10,13
20040704,7,19
20040705,14,39
20040706,9,4
20040707,16,6
20040708,13,4
20040709,0,1
20040710,3,3
20040711,5,6
20040712,12,61
20040713,11,41
20040714,21,66
20040715,7,41
20040716,22,62
20040717,21,28
20040718,5,49
20040719,26,90
20040720,28,130
20040721,17,25
20040722,3,142
20040723,39,41
20040724,23,102
20040725,5,25
20040726,17,77
20040727,5,6
20040728,31,49
20040729,5,28
20040730,1,7
20040731,8,27
20040801,1,7
20040802,3,7
20040804,17,57
20040805,4,5
20040807,1,27
20040809,19,138
20040810,10,42
20040811,6,11
20040812,43,125
20040813,6,7
20040815,3,42
20040816,14,32
20040817,44,152
20040818,19,60
20040819,3,5
20040820,4,25
20040821,6,11
20040823,10,17
20040824,4,12
20040825,8,209
20040826,6,20
20040827,7,49
20040828,3,15
20040830,0,1
20040831,8,17
20040901,2,16
20040902,15,45
20040903,16,74
20040904,8,22
20040905,3,8
20040906,2,23
20040907,20,11
20040908,13,52
20040909,9,23
20040910,4,12
20040911,15,121
20040912,1,12
20040913,8,3
20040914,3,0
20040917,16,80
20040918,43,183
20040919,18,175
20040920,10,126
20040921,4,35
20040922,14,20
20040923,0,114
20040928,8,27
20040929,1,13
20040930,3,9
20041001,0,57
20041002,4,76
20041003,13,78
20041004,10,36
20041005,2,128
20041006,1,0
20041007,9,105
20041008,4,21
20041009,3,5
20041010,25,33
20041011,0,8
20041012,33,21
20041013,6,29
20041014,8,2
20041015,4,151
20041016,11,81
20041017,12,104
20041018,33,103
20041019,20,58
20041020,6,45
20041021,14,81
20041022,6,15
20041023,7,70
20041024,7,14
20041026,4,18
20041027,1,1
20041028,11,24
20041029,12,9
20041030,0,101
20041031,4,59
20041101,0,69
20041102,5,49
20041103,17,23
20041104,1,11
20041105,3,3
20041106,21,39
20041107,3,37
20041108,2,5
20041109,31,111
20041110,2,15
20041112,3,4
20041113,1,1
20041114,3,16
20041116,3,151
20041117,103,265
20041118,19,19
20041119,1,3
20041122,6,28
20041123,3,5
20041124,7,35
20041125,2,0
20041126,1,7
20041127,7,11
20041128,4,22
20041129,16,25
20041130,10,184
20041201,16,100
20041202,33,256
20041203,13,124
20041204,9,23
20041205,4,16
20041206,24,62
20041207,46,40
20041208,7,48
20041209,5,14
20041210,2,4
20041212,5,52
20041214,1,11
20041215,6,16
20041216,3,1
20041218,2,11
20041219,2,1
20041220,1,12
20041221,0,1
20041222,11,195
20041223,15,147
20041224,14,42
20041225,6,83
20041226,22,113
20041227,5,13
20041229,2,9
20041230,19,15
20041231,20,83
20050101,8,47
20050102,25,75
20050103,40,88
20050104,13,214
20050105,13,162
20050106,68,76
20050107,30,42
20050108,0,91
20050109,10,140
20050110,10,114
20050111,12,14
20050113,5,6
20050114,12,58
20050115,12,110
20050116,0,3
20050117,27,66
20050118,9,64
20050119,5,25
20050121,5,7
20050122,10,3
20050123,8,5
20050125,0,1
20050126,19,12
20050127,21,2
20050128,22,111
20050129,17,82
20050130,1,18
20050131,38,68
20050201,0,4
20050202,3,24
20050203,8,147
20050204,6,45
20050206,25,52
20050207,8,249
20050208,17,123
20050209,69,155
20050210,1,4
20050211,1,0
20050212,24,87
20050213,20,12
20050214,15,26
20050215,1,3
20050216,14,111
20050217,8,19
20050218,2,19
20050219,6,31
20050220,1,0
20050221,3,23
20050222,22,49
20050223,21,58
20050224,6,30
20050225,6,78
20050226,38,174
20050227,11,50
20050228,50,60
20050301,20,41
20050302,27,22
20050303,13,98
20050304,18,50
20050305,59,146
20050306,1,1
20050307,0,11
20050308,11,35
20050309,89,186
20050310,31,221
20050311,16,344
20050312,5,170
20050313,0,44
20050314,5,165
20050315,12,227
20050316,1,115
20050317,1,147
20050318,7,171
20050319,16,6
20050320,8,51
20050321,28,116
20050322,4,72
20050323,2,14
20050324,1,3
20050325,47,90
20050326,7,153
20050327,16,114
20050328,1,97
20050329,0,96
20050330,2,5
20050331,2,52
20050401,6,133
20050402,2,120
20050403,9,147
20050404,1,165
20050405,4,121
20050406,26,55
20050407,20,178
20050409,57,82
20050410,29,27
20050411,30,28
20050412,23,91
20050413,6,4
20050414,0,1
20050415,1,1
20050416,58,117
20050417,20,35
20050418,19,88
20050419,7,16
20050420,32,61
20050421,7,104
20050422,1,30
20050423,1,3
20050424,9,83
20050425,29,29
20050426,17,56
20050427,6,38
20050428,2,21
20050429,0,1
20050430,16,8
20050501,19,22
20050502,31,56
20050503,6,20
20050504,1,0
20050505,65,71
20050506,14,86
20050507,10,62
20050508,4,7
20050509,9,3
20050510,1,1
20050511,2,1
20050512,56,82
20050513,2,2
20050514,47,35
20050515,5,31
20050516,40,45
20050517,2,8
20050518,8,2
20050519,1,6
20050520,2,0
20050521,0,5
20050522,3,60
20050523,3,25
20050524,4,17
20050525,16,21
20050526,0,69
20050527,17,11
20050528,16,11
20050529,0,13
20050530,1,11
20050531,7,14
20050601,28,33
20050602,4,6
20050603,6,7
20050604,0,21
20050606,32,10
20050607,136,48
20050608,7,29
20050609,5,56
20050610,6,32
20050611,6,13
20050612,5,8
20050613,9,44
20050614,1,2
20050615,2,16
20050616,13,11
20050617,2,13
20050618,2,8
20050619,3,27
20050620,3,112
20050621,20,41
20050622,32,129
20050623,19,44
20050624,4,15
20050626,4,9
20050627,0,1
20050628,1,18
20050629,14,83
20050630,6,22
20050701,15,59
20050702,12,27
20050703,2,0
20050704,1,1
20050705,3,6
20050706,0,1
20050707,4,15
20050708,12,69
20050709,1,22
20050710,3,6
20050711,10,26
20050712,0,12
20050713,30,49
20050714,6,30
20050715,8,6
20050716,11,22
20050717,8,19
20050718,15,54
20050719,7,12
20050720,4,16
20050721,27,48
20050722,2,32
20050723,1,4
20050724,1,74
20050725,7,37
20050726,1,14
20050727,13,28
20050728,1,8
20050729,63,119
20050730,12,118
20050731,0,4
20050801,3,26
20050802,5,6
20050803,5,3
20050804,12,67
20050805,31,1
20050806,10,57
20050807,23,117
20050808,10,16
20050809,1,2
20050810,75,93
20050811,42,50
20050812,15,17
20050813,4,10
20050814,5,6
20050815,11,25
20050817,7,7
20050818,1,0
20050819,29,24
20050820,3,4
20050821,153,274
20050822,12,151
20050823,12,34
20050824,9,12
20050825,6,78
20050826,4,18
20050827,9,47
20050828,27,147
20050829,19,50
20050830,1,1
20050831,24,27
20050901,3,33
20050902,15,55
20050903,13,2
20050904,16,37
20050905,5,11
20050906,6,4
20050907,19,29
20050908,43,78
20050909,6,9
20050910,5,12
20050911,10,9
20050912,13,22
20050913,17,45
20050914,20,127
20050915,58,237
20050916,21,90
20050917,36,201
20050918,5,44
20050919,2,32
20050920,28,45
20050921,11,8
20050922,5,40
20050924,14,25
20050925,18,27
20050926,30,116
20050927,2,100
20050928,4,16
20050929,9,6
20050930,8,55
20051001,5,4
20051002,1,37
20051003,4,1
20051004,86,134
20051005,3,51
20051006,17,35
20051007,14,50
20051008,8,7
20051009,18,7
20051010,3,13
20051011,16,95
20051012,6,62
20051013,3,15
20051014,3,5
20051015,10,13
20051016,23,90
20051017,29,21
20051019,2,3
20051020,4,5
20051021,7,6
20051022,6,4
20051023,4,105
20051024,6,120
20051026,2,69
20051027,2,6
20051028,6,64
20051029,9,22
20051030,8,52
20051031,1,34
20051101,3,2
20051102,8,22
20051103,0,3
20051105,3,47
20051106,2,6
20051107,1,7
20051108,4,4
20051109,8,66
20051110,5,4
20051111,2,4
20051112,2,3
20051113,2,41
20051114,16,52
20051115,62,83
20051116,20,79
20051117,35,44
20051118,14,42
20051119,2,1
20051120,8,3
20051121,4,7
20051122,0,1
20051123,6,20
20051124,6,12
20051125,1,6
20051126,17,62
20051127,5,63
20051128,14,25
20051129,31,32
20051130,25,20
20051201,8,57
20051202,5,25
20051203,13,29
20051204,86,61
20051205,130,39
20051206,5,10
20051207,2,25
20051208,31,18
20051209,8,18
20051210,43,132
20051211,3,4
20051212,7,3
20051213,0,2
20051214,9,28
20051215,21,81
20051216,3,7
20051217,2,27
20051218,23,102
20051219,22,12
20051220,6,10
20051221,5,39
20051222,39,99
20051223,18,50
20051224,13,12
20051226,2,2
20051227,17,20
20051231,15,25
20060101,25,53
20060102,38,169
20060103,2,10
20060104,0,37
20060105,2,31
20060106,2,41
20060107,16,153
20060108,17,84
20060110,12,107
20060111,13,50
20060112,5,9
20060113,11,15
20060114,25,81
20060115,5,7
20060116,59,169
20060117,18,46
20060118,9,79
20060119,76,101
20060120,1,2
20060121,13,28
20060122,12,293
20060123,3,75
20060124,38,230
20060125,11,19
20060126,7,2
20060127,19,90
20060128,2,78
20060129,4,27
20060130,10,14
20060131,2,14
20060202,28,75
20060203,22,30
20060204,10,35
20060205,1,27
20060206,4,8
20060207,3,9
20060208,52,113
20060209,8,55
20060210,3,39
20060211,2,6
20060212,11,86
20060213,5,37
20060214,3,47
20060215,7,5
20060216,3,33
20060217,23,48
20060218,13,31
20060219,17,149
20060220,32,264
20060221,8,27
20060222,25,30
20060223,8,19
20060225,3,4
20060226,5,147
20060227,8,20
20060228,3,18
20060301,5,0
20060302,46,159
20060303,10,12
20060305,8,77
20060306,5,242
20060307,4,77
20060308,11,80
20060309,21,172
20060310,0,110
20060311,7,48
20060312,0,23
20060314,17,31
20060315,16,55
20060316,2,14
20060317,1,31
20060318,1,119
20060319,3,5
20060320,9,55
20060321,45,99
20060322,46,37
20060323,5,17
20060324,19,41
20060325,32,44
20060326,2,5
20060327,28,91
20060328,6,4
20060329,22,20
20060330,60,52
20060331,20,16
20060401,0,69
20060402,1,4
20060403,9,55
20060404,14,318
20060406,10,53
20060407,3,28
20060408,6,24
20060409,3,0
20060410,10,59
20060412,15,39
20060413,10,29
20060414,7,98
20060415,10,37
20060416,1,5
20060417,8,89
20060418,22,87
20060419,6,35
20060420,10,5
20060421,20,13
20060422,4,111
20060423,13,57
20060424,0,3
20060425,2,11
20060426,0,21
20060427,8,42
20060429,7,33
20060430,175,133
20060501,35,108
20060502,84,136
20060503,17,35
20060504,9,60
20060505,51,94
20060506,7,112
20060507,10,91
20060508,28,115
20060509,22,141
20060510,19,69
20060511,12,121
20060512,11,99
20060513,5,3
20060514,4,2
20060515,1,6
20060516,20,56
20060517,36,47
20060518,42,95
20060519,6,78
20060520,0,57
20060521,26,60
20060522,7,65
20060523,3,8
20060524,8,12
20060525,10,21
20060526,12,261
20060527,34,270
20060528,27,54
20060529,40,162
20060530,34,46
20060531,3,91
20060601,2,21
20060602,18,52
20060603,6,330
20060604,2,129
20060605,2,9
20060606,41,13
20060607,14,32
20060608,9,7
20060609,6,31
20060610,3,40
20060611,34,81
20060612,10,18
20060613,38,56
20060614,44,162
20060615,13,39
20060616,38,94
20060617,41,116
20060618,28,30
20060619,15,111
20060620,5,32
20060621,8,58
20060622,7,29
20060623,4,4
20060624,24,79
20060625,26,41
20060626,152,611
20060627,214,102
20060628,114,127
20060629,123,258
20060630,4,5
20060701,41,451
20060702,14,6
20060703,35,155
20060704,16,110
20060705,17,66
20060706,5,4
20060707,27,24
20060708,2,3
20060709,28,42
20060710,63,114
20060711,96,159
20060712,111,158
20060713,62,32
20060714,23,42
20060715,19,44
20060716,7,41
20060717,70,88
20060718,27,66
20060719,13,20
20060720,9,24
20060721,3,30
20060722,12,38
20060723,15,244
20060724,15,171
20060725,31,81
20060726,29,96
20060727,21,7
20060728,2,0
20060729,4,1
20060731,66,65
20060801,10,49
20060802,16,48
20060803,1,0
20060804,4,3
20060806,1,1
20060807,18,21
20060808,11,70
20060809,21,83
20060810,2,8
20060811,9,35
20060812,17,77
20060813,3,13
20060814,54,118
20060815,38,27
20060816,6,20
20060817,79,84
20060818,6,29
20060819,13,28
20060820,42,98
20060821,1,42
20060822,17,79
20060823,12,29
20060824,12,46
20060825,42,196
20060826,4,77
20060827,21,111
20060828,1,2
20060829,1,5
20060830,25,75
20060831,26,114
20060901,14,31
20060902,6,16
20060903,13,49
20060904,59,40
20060905,18,50
20060906,49,219
20060907,3,8
20060909,6,10
20060910,8,179
20060911,11,11
20060912,9,21
20060913,14,120
20060914,18,47
20060915,24,205
20060917,6,41
20060918,30,99
20060919,0,20
20060920,1,2
20060921,4,1
20060922,2,403
20060923,3,651
20060924,26,357
20060925,37,365
20060926,24,365
20060927,3,259
20060928,16,291
20060929,8,361
20060930,73,450
20061001,22,569
20061002,11,362
20061003,7,341
20061004,5,250
20061005,0,298
20061006,25,203
20061007,0,307
20061008,13,354
20061009,12,335
20061010,5,296
20061011,2,272
20061012,4,196
20061013,0,301
20061014,0,321
20061015,0,266
20061016,31,415
20061017,25,266
20061018,10,292
20061019,6,298
20061020,6,255
20061021,20,311
20061022,6,407
20061023,11,250
20061024,3,234
20061025,3,190
20061026,3,403
20061027,1,432
20061028,29,506
20061029,20,472
20061030,5,408
20061031,0,393
20061101,7,213
20061102,25,251
20061103,19,258
20061104,72,374
20061105,3,279
20061106,14,410
20061107,6,205
20061108,35,264
20061109,3,141
20061110,0,174
20061111,18,196
20061112,5,121
20061113,6,90
20061114,2,59
20061115,114,152
20061116,7,5
20061117,3,88
20061119,18,41
20061120,17,75
20061121,2,14
20061122,3,93
20061123,2,12
20061124,4,26
20061125,5,67
20061127,19,40
20061128,9,36
20061129,1,33
20061130,4,12
20061201,7,4
20061203,31,90
20061204,19,16
20061205,7,16
20061206,15,26
20061207,12,25
20061208,17,40
20061209,13,86
20061210,8,47
20061211,20,36
20061212,19,33
20061213,6,11
20061214,12,38
20061215,4,8
20061216,6,14
20061217,20,26
20061218,9,9
20061219,5,17
20061220,3,42
20061221,2,2
20061222,5,16
20061223,3,42
20061224,8,15
20061225,3,17
20061226,19,59
20061227,7,51
20061228,2,31
20061229,7,19
20061230,3,0
20061231,3,19
20070101,5,28
20070102,49,55
20070103,24,166
20070104,13,3436
20070105,24,1393
20070106,1,133
20070107,18,60
20070108,1,11
20070109,6,38
20070110,32,126
20070111,9,22
20070112,50,128
20070113,23,106
20070114,37,99
20070115,29,70
20070116,17,83
20070117,6,14
20070118,18,69
20070119,17,75
20070120,10,49
20070121,10,107
20070122,40,122
20070123,24,41
20070124,8,49
20070125,75,137
20070126,12,44
20070127,16,29
20070128,20,99
20070129,30,560
20070130,4,20
20070131,6,55
20070201,43,72
20070202,3,60
20070203,14,70
20070204,18,111
20070205,16,85
20070206,17,79
20070207,2,1
20070208,17,26
20070209,25,34
20070210,13,58
20070211,3,114
20070212,13,51
20070213,44,122
20070214,10,55
20070215,13,74
20070216,64,18
20070217,5,14
20070218,22,60
20070219,36,177
20070220,13,169
20070221,19,103
20070222,3,12
20070223,12,53
20070224,1,6
20070225,5,18
20070226,6,17
20070227,23,63
20070228,2,12
20070301,5,116
20070302,18,73
20070303,74,145
20070304,112,547
20070305,34,80
20070306,86,148
20070307,27,65
20070308,9,110
20070309,30,53
20070310,42,112
20070311,23,43
20070312,19,41
20070313,3,128
20070314,43,31
20070315,34,78
20070316,14,80
20070317,21,81
20070318,11,152
20070319,58,233
20070320,20,47
20070321,35,203
20070322,25,104
20070323,30,120
20070324,13,40
20070325,21,65
20070326,3,63
20070327,6,37
20070328,21,1844
20070329,5,2510
20070330,30,2868
20070331,23,218
20070401,22,114
20070402,6,102
20070403,17,104
20070404,4,70
20070405,7,93
20070406,22,217
20070407,67,268
20070408,3,271
20070409,26,106
20070410,26,201
20070411,8,185
20070412,18,97
20070413,33,238
20070414,18,149
20070415,9,216
20070416,11,88
20070417,40,186
20070418,32,77
20070419,9,77
20070420,4,51
20070421,14,123
20070422,10,102
20070423,10,27
20070424,10,96
20070425,16,91
20070426,4,102
20070427,7,61
20070428,15,116
20070429,26,162
20070430,5,29
20070501,6,26
20070502,5,46
20070503,0,49
20070504,16,42
20070505,1,12
20070506,1,32
20070507,22,66
20070508,6,17
20070509,5,6
20070510,50,91
20070511,1,19
20070512,1,10
20070513,22,97
20070514,5,47
20070515,0,2
20070516,34,108
20070517,13,887
20070518,9,2758
20070519,5,2127
20070520,0,282
20070521,10,301
20070522,14,299
20070523,12,611
20070524,14,920
20070525,26,824
20070526,6,280
20070527,8,264
20070528,16,244
20070529,99,184
20070530,0,173
20070531,3,393
20070601,12,327
20070602,5,177
20070603,17,121
20070604,1,37
20070605,15,60
20070606,7,50
20070607,6,15
20070608,35,29
20070609,7,37
20070610,5,48
20070611,113,43
20070612,46,333
20070613,24,91
20070614,4,108
20070615,8,127
20070616,8,168
20070617,3,132
20070618,5,159
20070619,4,188
20070620,17,453
20070621,9,442
20070622,51,405
20070623,198,2081
20070624,40,1675
20070625,30,686
20070626,8,122
20070627,13,113
20070628,45,70
20070629,28,219
20070630,31,326
20070701,24,339
20070702,24,258
20070703,34,392
20070704,28,161
20070705,4,69
20070706,26,40
20070707,55,63
20070708,48,87
20070709,0,26
20070710,31,120
20070711,20,184
20070712,15,201
20070713,17,137
20070714,5,205
20070715,15,155
20070716,10,462
20070717,5,8
20070718,53,219
20070719,30,135
20070720,28,43
20070721,17,2314
20070722,14,223
20070723,12,64
20070724,21,91
20070725,9,45
20070726,12,6
20070727,8,26
20070728,9,47
20070729,16,101
20070730,4,31
20070731,11,47
20070801,34,163
20070802,13,164
20070803,14,87
20070804,11,177
20070805,11,163
20070806,12,271
20070807,21,333
20070808,20,380
20070809,33,188
20070810,10,123
20070811,6,124
20070812,5,172
20070813,13,178
20070814,27,188
20070815,18,204
20070816,8,215
20070817,9,91
20070818,2,154
20070819,0,111
20070820,19,290
20070821,12,85
20070822,17,351
20070823,9,439
20070824,8,165
20070825,12,23
20070826,3,25
20070827,26,48
20070828,33,338
20070829,15,168
20070830,18,216
20070831,18,40
20070901,10,216
20070902,7,321
20070903,18,599
20070904,12,273
20070905,9,950
20070906,8,1050
20070907,4,634
20070908,3,117
20070909,0,6
20070910,21,629
20070911,8,194
20070912,30,678
20070913,51,447
20070914,32,702
20070915,14,611
20070916,16,534
20070917,3,134
20070918,13,565
20070919,71,706
20070920,26,388
20070921,15,72
20070922,15,240
20070923,201,450
20070924,29,187
20070925,17,99
20070926,36,301
20070927,43,330
20070928,17,209
20070929,20,176
20070930,13,186
20071001,50,98
20071002,53,240
20071003,23,269
